scorer,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000,DLC_resnet50_OFT (pre-post)Apr4shuffle1_40000
bodyparts,nose,nose,nose,head centre,head centre,head centre,left ear,left ear,left ear,right ear,right ear,right ear,neck,neck,neck,left side,left side,left side,body centre,body centre,body centre,right side,right side,right side,left hip,left hip,left hip,right hip,right hip,right hip,tail base,tail base,tail base,tail centre,tail centre,tail centre,tail tip,tail tip,tail tip,tl,tl,tl,tr,tr,tr,bl,bl,bl,br,br,br,c,c,c
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,162.5447235107422,76.15654754638672,0.7248765230178833,173.60748291015625,68.46572875976562,0.9225167632102966,175.0603485107422,73.54974365234375,0.6566517353057861,167.08230590820312,67.33010864257812,0.7155634760856628,177.80686950683594,66.23491668701172,0.8706139922142029,190.0736846923828,71.97864532470703,0.9159489870071411,188.65072631835938,58.16944885253906,0.9584844708442688,179.20263671875,43.123226165771484,0.8213915228843689,206.0572967529297,63.345611572265625,0.9570173025131226,196.39463806152344,43.85143280029297,0.9338330030441284,216.91270446777344,49.6506462097168,0.977200984954834,243.86199951171875,52.98152160644531,0.8583804368972778,255.59593200683594,49.514739990234375,0.5853760242462158,156.069091796875,21.363418579101562,0.10258691757917404,535.9717407226562,31.91663360595703,0.9018404483795166,148.68650817871094,407.4536437988281,0.9714395403862,530.8780517578125,411.7931823730469,0.9811559915542603,357.45819091796875,225.16192626953125,0.5604521632194519
1,166.8749237060547,83.3558120727539,0.8262044787406921,174.11428833007812,72.08436584472656,0.9260528683662415,178.14979553222656,77.1244888305664,0.7794761657714844,168.6890869140625,67.61580657958984,0.7982617020606995,178.5626678466797,68.2261962890625,0.9349938035011292,193.4288787841797,74.57862854003906,0.9318516850471497,188.74147033691406,58.79241180419922,0.958258330821991,179.20263671875,47.092918395996094,0.8608675599098206,206.20286560058594,63.38563537597656,0.9493018984794617,196.39463806152344,44.066192626953125,0.9507232904434204,216.91270446777344,49.967132568359375,0.9885274171829224,243.86199951171875,52.98152160644531,0.8616206049919128,255.59593200683594,49.91141128540039,0.6533827781677246,156.78936767578125,21.363418579101562,0.14407756924629211,536.2996215820312,31.91663360595703,0.8974631428718567,148.8866729736328,407.5901794433594,0.977235734462738,530.9393920898438,413.2054138183594,0.9903578162193298,357.45819091796875,225.16192626953125,0.5650923848152161
2,168.97645568847656,90.8722915649414,0.754237711429596,176.3880615234375,80.0711898803711,0.9460086822509766,184.0367431640625,82.68131256103516,0.8092489242553711,170.3278350830078,73.51685333251953,0.7270224690437317,180.16522216796875,73.75196838378906,0.9233845472335815,196.33209228515625,75.7845687866211,0.9302038550376892,188.74147033691406,60.2530403137207,0.9609387516975403,179.20263671875,50.276329040527344,0.881489098072052,207.3076171875,66.11822509765625,0.9264578819274902,196.39463806152344,45.21872329711914,0.9222719073295593,216.91270446777344,50.66042709350586,0.9895122647285461,243.86199951171875,52.98152160644531,0.8739156723022461,255.59593200683594,49.91141128540039,0.7710006833076477,157.31268310546875,21.363418579101562,0.7529017329216003,536.2996215820312,31.91663360595703,0.9130778908729553,148.8866729736328,407.5901794433594,0.9749526977539062,531.3650512695312,413.2054138183594,0.9891197681427002,357.45819091796875,225.16192626953125,0.5546471476554871
3,172.95941162109375,101.59627532958984,0.8734675049781799,178.650634765625,83.68289947509766,0.9536221623420715,184.04190063476562,86.70659637451172,0.726823627948761,170.56341552734375,82.03601837158203,0.7659967541694641,180.9366455078125,79.14766693115234,0.8930027484893799,197.8291015625,77.41149139404297,0.8621530532836914,188.65072631835938,63.40736389160156,0.9706466794013977,178.85391235351562,52.33283233642578,0.8512005805969238,207.3076171875,66.27769470214844,0.9259439706802368,193.72862243652344,46.4865608215332,0.8968196511268616,215.60296630859375,50.66042709350586,0.991208553314209,241.53880310058594,51.93037414550781,0.8589388132095337,255.36033630371094,49.91141128540039,0.7868996262550354,157.31268310546875,21.151384353637695,0.9651385545730591,536.0072021484375,31.397003173828125,0.9098623394966125,148.70082092285156,407.4536437988281,0.9786578416824341,534.2601318359375,413.2414245605469,0.9756643772125244,352.8132629394531,221.35511779785156,0.4956575334072113
4,173.7753448486328,108.40230560302734,0.7687733769416809,179.88356018066406,92.82447814941406,0.9072628617286682,184.72738647460938,93.0077133178711,0.7559322118759155,170.56341552734375,89.03902435302734,0.6141403317451477,180.9366455078125,84.78792572021484,0.8828924894332886,197.8291015625,79.67121124267578,0.9003914594650269,187.9187469482422,69.6920394897461,0.979166567325592,176.56036376953125,64.72017669677734,0.83199542760849,206.20286560058594,66.27769470214844,0.91275554895401,188.8514862060547,49.03776931762695,0.9456939697265625,210.6871337890625,50.66042709350586,0.9876773953437805,237.47386169433594,49.083030700683594,0.8935334086418152,253.1334686279297,48.62958908081055,0.804113507270813,156.78936767578125,21.151384353637695,0.9817165732383728,535.9717407226562,31.220197677612305,0.9169343709945679,148.68650817871094,407.4536437988281,0.9799191951751709,534.320556640625,413.2414245605469,0.9765437841415405,352.8132629394531,220.96945190429688,0.4805309772491455
5,173.7753448486328,116.33299255371094,0.8728338479995728,179.88356018066406,98.46345520019531,0.9325786232948303,184.72738647460938,99.96495056152344,0.662203848361969,170.3278350830078,97.99799346923828,0.5794005990028381,180.9366455078125,93.09886932373047,0.8444380760192871,197.8291015625,84.74211120605469,0.920732319355011,184.3773956298828,77.11797332763672,0.9765949845314026,170.33575439453125,72.66413879394531,0.8416558504104614,202.23892211914062,67.36302185058594,0.9360179901123047,179.53585815429688,52.18654251098633,0.8962917923927307,203.6492919921875,51.55144119262695,0.9819363951683044,234.5075225830078,46.897010803222656,0.8865917921066284,252.5364227294922,45.883358001708984,0.6893340349197388,156.6068115234375,21.151384353637695,0.9846208095550537,536.0072021484375,31.21463394165039,0.9021828770637512,148.6669921875,407.5901794433594,0.9778582453727722,534.4677124023438,413.2414245605469,0.9765782356262207,352.8132629394531,220.58563232421875,0.4698199927806854
6,173.7753448486328,120.14984893798828,0.795475959777832,179.88356018066406,103.34117126464844,0.8985536098480225,184.72738647460938,104.32811737060547,0.625373899936676,169.86973571777344,103.24945831298828,0.6200934648513794,180.72093200683594,97.45230102539062,0.8032702803611755,195.9598388671875,90.68585205078125,0.8984039425849915,181.7154998779297,83.33509063720703,0.9926747679710388,167.1248321533203,81.0403060913086,0.8642270565032959,194.7460174560547,70.89453125,0.94156414270401,176.1125946044922,59.06282424926758,0.8722085356712341,192.4126434326172,55.05760192871094,0.9225627779960632,220.49801635742188,46.897010803222656,0.9062793850898743,240.1343231201172,45.05592727661133,0.7672216296195984,156.3717498779297,22.15633201599121,0.9890725016593933,535.8391723632812,31.20580291748047,0.9018927216529846,148.66441345214844,407.6356506347656,0.9795411229133606,534.6622924804688,413.2530822753906,0.976503312587738,353.2784423828125,219.40078735351562,0.5131936073303223
7,171.3373260498047,127.6105728149414,0.795228898525238,174.7235565185547,110.63753509521484,0.9047096371650696,182.8225860595703,111.18897247314453,0.7444852590560913,167.32225036621094,110.0754623413086,0.5819771885871887,174.2526092529297,106.51687622070312,0.849156379699707,192.8229522705078,94.08820343017578,0.7781912088394165,178.22457885742188,88.2502212524414,0.9854135513305664,162.77081298828125,85.21748352050781,0.9158067107200623,192.4958038330078,77.0291976928711,0.9324130415916443,171.78172302246094,67.459716796875,0.8818004131317139,186.7318878173828,62.73164367675781,0.9189696907997131,208.7251739501953,46.897010803222656,0.8507806658744812,224.55364990234375,45.05592727661133,0.6136760711669922,156.3717498779297,22.15633201599121,0.9640673995018005,535.83740234375,30.855642318725586,0.8715616464614868,148.6669921875,408.1894226074219,0.9741336703300476,534.867431640625,413.352783203125,0.9671768546104431,353.28369140625,219.40078735351562,0.5246265530586243
